distance|frequency|height|power|angle|carrier
2509.36722494694|81875000000.0|15.0|22.9|172.8|t-mobile
2509.36722494694|71875000000.0|12.0|22.9|352.8|t-mobile
10258.5303823|23254000000.0|22.0|25.1|179.7|t-mobile
10258.5303823|84000000000.0|24.9|34.9|359.7|t-mobile
32060.3970915159|18003000000.0|22.2|17.9|294.3|prorail
32060.3970915159|31899000000.0|35.0|21.6|114.3|prorail
1584.56265077496|38570000000.0|22.0|5.0|231.4|vodafone
1584.56265077496|37310000000.0|33.0|5.0|51.4|vodafone
8818.96591820909|22526000000.0|26.0|25.3|62.7|unknown
8818.96591820909|23534000000.0|22.0|16.2|242.7|unknown
1751.84115297267|39242000000.0|38.0|5.5|169.6|t-mobile
1751.84115297267|74375000000.0|65.0|23.9|349.6|t-mobile
9203.91529001895|26313000000.0|22.0|24.2|252.1|t-mobile
9203.91529001895|25305000000.0|84.0|28.4|72.1|t-mobile
4298.88830639996|37310000000.0|22.0|18.0|260.8|vodafone
4298.88830639996|38570000000.0|37.0|26.1|80.8|vodafone
2806.71905514258|38612000000.0|22.0|10.0|275.4|vodafone
2806.71905514258|37352000000.0|30.0|10.0|95.3|vodafone
12049.8498833401|23254000000.0|22.0|23.1|290.8|t-mobile
12049.8498833401|22246000000.0|46.0|26.9|110.7|t-mobile
1807.7683345576|38682000000.0|42.0|6.0|120.0|unknown
1807.7683345576|37422000000.0|22.0|6.0|300.0|unknown
4788.2514761412|72875000000.0|26.0|32.2|308.5|vodafone
4788.2514761412|32403000000.0|37.0|25.1|128.4|vodafone
2445.614603622|38570000000.0|22.0|12.0|325.7|N/A
7475.61195360862|18635000000.0|22.0|13.9|348.6|kpn
7475.61195360862|19645000000.0|34.0|13.9|168.6|kpn
840.512922144494|38612000000.0|22.0|6.0|50.2|unknown
840.512922144494|37352000000.0|16.0|6.0|230.2|unknown
14583.6873696879|23366000000.0|22.5|28.9|166.5|t-mobile
14583.6873696879|22358000000.0|60.0|28.9|346.5|t-mobile
19495.4597522413|83000000000.0|34.6|32.9|19.7|kpn
19495.4597522413|73000000000.0|34.5|32.9|199.7|kpn
824.242261590247|39186000000.0|22.5|3.3|25.3|t-mobile
824.242261590247|37926000000.0|37.8|3.3|205.3|t-mobile
22555.6995712127|18030000000.0|22.5|29.1|353.8|unknown
22555.6995712127|19040000000.0|90.0|29.1|173.8|unknown
3603.56677223609|82250000000.0|22.5|30.9|58.5|t-mobile
3603.56677223609|31899000000.0|45.0|16.7|238.5|t-mobile
4196.05613461158|37982000000.0|22.0|16.3|56.6|t-mobile
4196.05613461158|39242000000.0|35.0|16.3|236.7|t-mobile
412.630259155511|38346000000.0|22.0|-10.7|62.0|unknown
412.630259155511|37086000000.0|9.0|-10.7|242.0|unknown
2192.4168717874|17865000000.0|31.0|23.6|73.8|t-mobile
2192.4168717874|84000000000.0|42.0|23.9|253.8|t-mobile
4616.01987274113|18875000000.0|36.0|22.6|90.0|t-mobile
4616.01987274113|17865000000.0|34.0|22.6|270.1|t-mobile
14900.5812526218|7647000000.0|23.0|28.4|102.3|unknown
14900.5812526218|7486000000.0|48.0|22.0|282.3|unknown
2204.28873549047|37310000000.0|23.0|10.0|118.6|vodafone
2204.28873549047|39186000000.0|37.0|8.3|298.6|vodafone
1449.59052996715|32711000000.0|23.0|5.6|12.3|t-mobile
1449.59052996715|31899000000.0|37.0|5.6|192.3|t-mobile
2379.20007233426|74375000000.0|18.0|23.9|37.7|t-mobile
2379.20007233426|84375000000.0|65.0|23.9|217.7|t-mobile
4812.17282940059|37702000000.0|23.1|21.6|319.8|unknown
4812.17282940059|38962000000.0|27.3|21.6|139.8|unknown
2481.12204736545|71875000000.0|35.0|19.9|152.5|vodafone
2481.12204736545|81875000000.0|15.0|19.9|332.5|vodafone
20113.9444627398|19040000000.0|23.0|29.1|156.3|t-mobile
20113.9444627398|18030000000.0|30.0|29.1|336.4|t-mobile
14985.2041841885|18140000000.0|41.0|27.9|345.4|unknown
14985.2041841885|19150000000.0|23.0|27.9|165.4|unknown
4572.51772374646|28382000000.0|37.5|18.5|200.3|vodafone
4572.51772374646|19288000000.0|74.0|14.9|20.2|vodafone
3648.04446912354|73000000000.0|23.0|25.9|215.8|kpn
3648.04446912354|83000000000.0|50.0|32.9|35.8|kpn
7680.88845060365|37982000000.0|25.0|18.3|225.7|vodafone
7680.88845060365|71875000000.0|25.0|23.9|45.7|vodafone
6015.61950611563|32711000000.0|15.0|22.7|63.8|t-mobile
6015.61950611563|74000000000.0|36.4|34.9|243.8|t-mobile
10645.7973792426|39186000000.0|19.0|12.3|71.2|vodafone
10645.7973792426|37926000000.0|43.0|12.3|251.2|vodafone
7189.61244881372|38357000000.0|50.0|18.0|259.9|vodafone
7189.61244881372|23422000000.0|30.0|19.2|79.9|vodafone
790.607645266507|37352000000.0|23.0|-4.1|289.4|unknown
790.607645266507|38612000000.0|26.0|-4.1|109.4|unknown
4946.90603789715|22526000000.0|23.0|14.2|294.9|vodafone
4946.90603789715|23478000000.0|23.0|19.2|114.9|vodafone
5067.76545102191|33369000000.0|23.0|21.4|332.8|vodafone
5067.76545102191|32557000000.0|23.0|15.8|152.8|vodafone
5482.01013750452|37982000000.0|23.0|23.3|342.2|t-mobile
5482.01013750452|81875000000.0|19.0|22.9|162.2|t-mobile
1478.19438457379|32711000000.0|23.0|10.6|348.3|t-mobile
1478.19438457379|31899000000.0|18.0|10.6|168.3|t-mobile
2054.41177808214|37310000000.0|24.0|12.0|39.7|vodafone
2054.41177808214|14543000000.0|100.0|31.0|219.7|vodafone
7893.80063052263|23142000000.0|23.5|19.7|149.6|kpn
7893.80063052263|22134000000.0|87.0|19.7|329.6|kpn
7125.63017831721|19645000000.0|23.5|4.4|293.5|kpn
7125.63017831721|18635000000.0|35.0|4.4|113.4|kpn
2390.30873588121|83000000000.0|23.5|25.9|300.4|kpn
2390.30873588121|73000000000.0|79.0|25.9|120.4|kpn
3994.09920001773|32403000000.0|10.0|16.3|278.4|unknown
3994.09920001773|33159000000.0|23.6|21.1|98.4|unknown
14258.578243452|23254000000.0|23.0|28.9|87.0|t-mobile
14258.578243452|22246000000.0|52.0|25.1|267.1|t-mobile
3994.09920001773|33159000000.0|23.6|21.1|98.4|unknown
3994.09920001773|32403000000.0|10.0|16.3|278.4|unknown
29682.7406804755|12779000000.0|24.0|28.3|102.4|unknown
29682.7406804755|13213000000.0|28.0|28.3|282.6|unknown
7788.42265827194|22526000000.0|24.0|16.2|104.6|vodafone
7788.42265827194|23534000000.0|30.0|25.3|284.7|vodafone
8123.1104138524|37063000000.0|24.0|13.9|138.6|prorail
8123.1104138524|38323000000.0|29.5|13.9|318.6|prorail
1470.76997711572|32711000000.0|24.0|12.6|180.0|t-mobile
1470.76997711572|31899000000.0|30.0|12.6|360.0|t-mobile
4554.91619923801|33327000000.0|24.0|24.6|182.5|vodafone
4554.91619923801|32515000000.0|40.0|15.8|2.5|vodafone
10862.1455943986|23534000000.0|74.0|20.2|187.7|vodafone
10862.1455943986|17865000000.0|23.0|23.6|7.7|vodafone
1929.48894409135|32711000000.0|15.0|11.6|12.8|t-mobile
1929.48894409135|31899000000.0|24.0|11.6|192.8|t-mobile
4174.68865753273|38570000000.0|24.0|21.0|200.7|N/A
4897.26004190084|19645000000.0|138.0|10.4|35.7|kpn
4897.26004190084|82875000000.0|24.0|32.2|215.7|kpn
1849.52302733341|38570000000.0|24.0|7.0|217.6|vodafone
1849.52302733341|37310000000.0|34.0|14.0|37.6|vodafone
5258.34056629425|19645000000.0|38.8|-1.7|12.9|kpn
5258.34056629425|39186000000.0|45.0|8.3|192.9|kpn
5810.77910727746|71500000000.0|24.0|34.9|221.5|t-mobile
5810.77910727746|37422000000.0|83.0|24.1|41.4|t-mobile
10792.4828157459|71875000000.0|41.0|26.9|56.3|kpn
10792.4828157459|84000000000.0|36.0|34.9|236.3|kpn
10792.4828157459|71875000000.0|41.0|26.9|56.3|kpn
10792.4828157459|84000000000.0|36.0|34.9|236.3|kpn
990.208839583928|38640000000.0|24.0|6.0|242.0|vodafone
990.208839583928|37380000000.0|20.0|6.0|62.0|vodafone
6154.95078312093|85750000000.0|37.0|18.7|64.5|vodafone
6154.95078312093|71875000000.0|20.0|22.9|244.5|vodafone
2995.85549140683|38353000000.0|10.0|-9.1|83.8|t-mobile
2995.85549140683|71875000000.0|65.0|23.9|263.9|t-mobile
16185.0979165298|81500000000.0|30.0|21.9|105.0|kpn
16185.0979165298|19590000000.0|24.0|26.4|285.1|kpn
10374.8198073619|81875000000.0|30.0|31.9|301.6|vodafone
10374.8198073619|38836000000.0|27.0|12.1|121.5|vodafone
3718.33062997062|18250000000.0|50.0|26.0|319.4|unknown
3718.33062997062|19260000000.0|40.0|26.0|139.4|unknown
9026.51025224836|38570000000.0|36.0|21.0|154.8|vodafone
9026.51025224836|85750000000.0|32.0|21.7|334.8|vodafone
1821.40072198607|33327000000.0|36.0|21.6|38.9|vodafone
1821.40072198607|17948000000.0|28.0|24.6|218.9|vodafone
726.93484636154|37310000000.0|24.0|-4.1|43.6|vodafone
726.93484636154|38570000000.0|15.0|-4.1|223.6|vodafone
9077.63914073795|81875000000.0|35.0|22.9|45.6|vodafone
9077.63914073795|38682000000.0|21.0|17.0|225.7|vodafone
2223.82875667673|32711000000.0|24.4|9.6|91.0|t-mobile
2223.82875667673|31899000000.0|27.8|9.6|271.1|t-mobile
3787.72476757545|71875000000.0|15.0|30.9|172.4|kpn
3787.72476757545|81875000000.0|15.0|30.9|352.4|kpn
1936.55471115454|38339000000.0|24.5|-2.1|185.4|unknown
1936.55471115454|37079000000.0|19.0|3.1|5.4|unknown
3665.71125637482|37142000000.0|24.5|10.0|213.1|unknown
3665.71125637482|38402000000.0|12.0|15.1|33.1|unknown
14211.6504803853|22358000000.0|24.5|26.1|223.1|unknown
14211.6504803853|23366000000.0|33.0|26.1|43.1|unknown
9577.54660952043|23030000000.0|24.5|22.4|327.2|kpn
9577.54660952043|22022000000.0|37.1|22.4|147.2|kpn
11204.8708250436|18875000000.0|30.0|23.6|237.2|vodafone
11204.8708250436|17865000000.0|24.0|19.6|57.2|vodafone
894.387428237022|71500000000.0|37.5|30.9|63.1|vodafone
894.387428237022|81500000000.0|30.0|30.9|243.1|vodafone
3296.34579162733|37100000000.0|24.7|3.0|289.0|unknown
3296.34579162733|38360000000.0|14.0|8.1|108.9|unknown
18483.8618334276|32711000000.0|60.0|15.6|84.8|t-mobile
18483.8618334276|18030000000.0|60.0|25.1|264.9|t-mobile
2462.41945064406|81875000000.0|15.0|23.9|4.9|t-mobile
2462.41945064406|71875000000.0|22.0|23.9|184.9|t-mobile
9912.61973977908|81500000000.0|20.0|34.9|280.5|vodafone
9912.61973977908|19645000000.0|37.0|23.4|100.5|vodafone
6269.72913140445|81500000000.0|30.0|27.9|111.5|t-mobile
6269.72913140445|26201000000.0|45.0|19.2|291.6|t-mobile
2048.34936503045|38570000000.0|25.0|12.0|113.7|vodafone
2048.34936503045|37310000000.0|42.0|8.0|293.7|vodafone
2234.21003493288|81875000000.0|15.0|23.9|12.2|t-mobile
2234.21003493288|31899000000.0|37.5|13.6|192.2|t-mobile
2406.59215618267|37632000000.0|25.0|9.9|127.1|unknown
2406.59215618267|22442000000.0|38.0|25.3|307.1|unknown
4479.10095372259|37422000000.0|42.0|1.0|138.6|t-mobile
4479.10095372259|39186000000.0|25.0|24.3|318.7|t-mobile
2151.933092851|31955000000.0|35.0|11.6|322.0|t-mobile
2151.933092851|32767000000.0|25.0|11.6|142.0|t-mobile
11359.2659564484|23254000000.0|21.0|25.9|323.8|t-mobile
11359.2659564484|18030000000.0|25.0|26.0|143.7|t-mobile
3218.54832233264|31899000000.0|25.0|14.6|151.7|t-mobile
3218.54832233264|13129000000.0|50.0|22.9|331.7|t-mobile
2748.20067932683|31899000000.0|14.0|4.6|153.8|vodafone
2748.20067932683|32711000000.0|70.0|4.6|333.8|vodafone
933.948435032946|37534000000.0|25.0|-1.7|157.2|unknown
933.948435032946|38794000000.0|53.0|-1.7|337.2|unknown
1021.4869695689|39186000000.0|25.0|6.5|17.6|t-mobile
1021.4869695689|18333000000.0|12.0|12.9|197.6|t-mobile
28895.3520448087|13045000000.0|25.0|31.6|184.2|t-mobile
28895.3520448087|12779000000.0|46.0|31.6|4.2|t-mobile
11605.0305211831|22302000000.0|25.0|27.9|185.2|t-mobile
11605.0305211831|23310000000.0|52.0|27.9|5.2|t-mobile
9210.53519790583|23030000000.0|25.0|17.9|189.8|kpn
9210.53519790583|22022000000.0|30.0|22.9|9.8|kpn
2924.94927056362|38570000000.0|25.0|18.0|195.5|vodafone
2924.94927056362|37310000000.0|22.0|14.0|15.4|vodafone
1483.22168764875|37310000000.0|20.0|4.0|15.7|vodafone
1483.22168764875|38570000000.0|25.0|8.0|195.7|vodafone
11530.7049452167|23254000000.0|25.0|28.9|204.9|t-mobile
11530.7049452167|22246000000.0|30.0|25.1|24.8|t-mobile
8944.26776320404|22246000000.0|25.0|25.1|210.4|t-mobile
8944.26776320404|23254000000.0|38.0|22.1|30.3|t-mobile
6881.54869933853|85750000000.0|45.0|28.6|212.4|t-mobile
6881.54869933853|71500000000.0|32.0|23.9|32.3|t-mobile
10861.0212510953|18635000000.0|25.0|16.4|213.8|kpn
10861.0212510953|71875000000.0|15.0|30.9|33.7|kpn
3972.26318826168|39242000000.0|18.5|24.3|214.0|vodafone
3972.26318826168|37982000000.0|15.0|24.3|34.0|vodafone
9525.11628284136|85750000000.0|16.0|24.4|215.8|t-mobile
9525.11628284136|75750000000.0|24.0|19.9|35.8|t-mobile
3318.5715716385|33327000000.0|25.0|20.8|22.3|vodafone
3318.5715716385|32515000000.0|40.0|16.8|202.4|vodafone
4461.98705674702|71875000000.0|25.0|23.9|45.7|t-mobile
4461.98705674702|37982000000.0|25.0|18.3|225.7|t-mobile
13114.9948366782|18360000000.0|25.0|18.0|230.1|t-mobile
13114.9948366782|71500000000.0|28.0|34.9|50.1|t-mobile
549.73164431378|37926000000.0|25.0|3.3|231.3|t-mobile
549.73164431378|39186000000.0|12.0|3.3|51.3|t-mobile
9013.83212044491|19260000000.0|25.0|23.9|231.5|unknown
9013.83212044491|18250000000.0|36.0|23.9|51.5|unknown
893.103158270337|19150000000.0|134.0|19.4|61.9|vodafone
893.103158270337|85750000000.0|25.0|21.7|241.9|vodafone
6981.02263771861|32711000000.0|25.0|22.6|248.1|t-mobile
6981.02263771861|31899000000.0|20.0|22.6|68.1|t-mobile
6070.27384343623|32711000000.0|25.0|20.6|249.6|t-mobile
6070.27384343623|81500000000.0|37.0|34.9|69.6|t-mobile
798.962102594106|39186000000.0|40.0|1.3|70.1|t-mobile
798.962102594106|37926000000.0|25.0|1.3|250.1|t-mobile
1093.18201523045|31899000000.0|25.0|4.6|254.7|t-mobile
1093.18201523045|32711000000.0|14.6|4.6|74.6|t-mobile
6493.83319310234|31955000000.0|13.0|20.6|75.7|unknown
6493.83319310234|32767000000.0|25.0|20.6|255.7|unknown
2805.45023848403|31955000000.0|25.0|12.6|258.5|t-mobile
2805.45023848403|32767000000.0|40.0|12.6|78.5|t-mobile
22770.8086250747|18360000000.0|25.0|30.3|261.6|t-mobile
22770.8086250747|19370000000.0|42.0|34.0|81.4|t-mobile
3685.850673814|31899000000.0|25.0|15.6|264.8|t-mobile
3685.850673814|32711000000.0|60.0|15.6|84.8|t-mobile
1363.54220077335|37926000000.0|25.0|5.3|26.6|t-mobile
1363.54220077335|39186000000.0|35.0|5.3|206.6|t-mobile
9571.95003026201|31899000000.0|27.8|9.6|271.1|t-mobile
9571.95003026201|74000000000.0|60.0|34.9|91.1|t-mobile
4327.78521583841|81500000000.0|25.0|30.9|27.1|t-mobile
4327.78521583841|71500000000.0|36.0|30.9|207.1|t-mobile
2298.32378424249|31955000000.0|25.0|12.6|273.1|t-mobile
2298.32378424249|32767000000.0|37.0|12.6|93.0|t-mobile
6073.55565150469|23534000000.0|25.0|18.2|276.2|vodafone
6073.55565150469|22526000000.0|25.0|18.2|96.1|vodafone
4558.12966120127|32711000000.0|25.0|17.6|283.6|t-mobile
4558.12966120127|31899000000.0|37.0|17.6|103.5|t-mobile
1510.68628326863|39186000000.0|26.0|10.3|104.4|t-mobile
1510.68628326863|32767000000.0|25.0|5.6|284.4|t-mobile
7239.72177926921|81500000000.0|15.0|30.9|48.3|t-mobile
7239.72177926921|39242000000.0|22.5|23.3|228.3|t-mobile
3138.44057182504|38570000000.0|25.0|26.1|295.0|vodafone
3138.44057182504|37310000000.0|21.0|17.0|115.0|vodafone
1497.68497986036|32711000000.0|25.0|10.6|30.8|t-mobile
1497.68497986036|31899000000.0|27.0|10.6|210.8|t-mobile
12051.3790925206|37069000000.0|29.5|4.2|318.6|unknown
12051.3790925206|22012000000.0|49.0|21.4|138.6|unknown
720.82132396967|38640000000.0|25.0|1.0|326.9|vodafone
720.82132396967|23254000000.0|12.5|25.1|146.9|vodafone
18092.6728467737|19150000000.0|50.0|17.0|348.5|unknown
18092.6728467737|18140000000.0|30.0|17.0|168.5|unknown
8415.79426347459|22246000000.0|25.0|23.1|356.8|t-mobile
8415.79426347459|23254000000.0|27.0|23.1|176.8|t-mobile
2955.45137320798|39186000000.0|25.0|16.3|3.7|unknown
2955.45137320798|37926000000.0|35.0|16.3|183.7|unknown
6722.52613338811|18360000000.0|25.0|18.0|45.0|t-mobile
6722.52613338811|26369000000.0|52.0|20.2|225.1|t-mobile
1344.47340779828|32711000000.0|25.0|8.6|49.6|t-mobile
1344.47340779828|31899000000.0|35.0|8.6|229.6|t-mobile
4511.10627585978|71500000000.0|25.5|30.9|232.0|t-mobile
4511.10627585978|81500000000.0|35.0|30.9|52.0|t-mobile
5081.99744268383|74000000000.0|25.0|34.9|56.3|t-mobile
5081.99744268383|39242000000.0|25.0|21.3|236.4|t-mobile
3732.3595543773|37310000000.0|25.0|20.0|60.2|vodafone
3732.3595543773|38570000000.0|17.0|20.0|240.2|vodafone
12012.335854747|22302000000.0|25.0|27.1|62.1|t-mobile
12012.335854747|19150000000.0|24.0|30.0|242.2|t-mobile
14654.9661304463|28382000000.0|23.1|17.5|113.6|prorail
14654.9661304463|29390000000.0|30.5|17.5|293.6|prorail
7143.29187207978|18140000000.0|25.0|24.0|71.3|t-mobile
7143.29187207978|26369000000.0|33.1|21.2|251.4|t-mobile
4463.36819833761|32711000000.0|25.0|14.6|73.6|t-mobile
4463.36819833761|31899000000.0|42.0|14.6|253.7|t-mobile
10881.2794860402|81875000000.0|25.0|34.9|74.1|t-mobile
10881.2794860402|71875000000.0|25.0|34.9|254.2|t-mobile
4986.03388014488|33327000000.0|34.0|20.8|262.4|vodafone
4986.03388014488|32515000000.0|25.0|20.8|82.3|vodafone
852.238387878143|22470000000.0|35.0|18.2|85.6|t-mobile
852.238387878143|31899000000.0|23.0|4.6|265.6|t-mobile
1006.35979759203|85750000000.0|34.0|21.7|273.7|vodafone
1006.35979759203|75750000000.0|25.0|21.7|93.7|vodafone
8198.79118065424|23198000000.0|25.0|15.2|95.2|t-mobile
8198.79118065424|22358000000.0|57.0|25.1|275.2|t-mobile
17943.941505401|71500000000.0|22.0|30.9|279.2|unknown
17943.941505401|13045000000.0|25.0|25.9|99.1|unknown
2984.67829711647|81500000000.0|15.0|26.9|136.5|vodafone
2984.67829711647|13171000000.0|64.0|13.9|316.6|vodafone
218.429376530386|38682000000.0|26.0|-13.1|141.6|vodafone
218.429376530386|37422000000.0|27.0|-13.1|321.6|vodafone
2333.77735866546|85750000000.0|23.0|31.4|351.1|vodafone
2333.77735866546|18360000000.0|30.0|30.3|171.1|vodafone
6169.11165960653|22470000000.0|34.0|19.2|352.5|vodafone
6169.11165960653|23478000000.0|26.0|19.2|172.5|vodafone
543.62301360632|39186000000.0|26.0|-7.2|181.0|unknown
543.62301360632|37926000000.0|40.0|-7.2|1.0|unknown
18775.2332656908|23254000000.0|30.0|24.2|187.2|kpn
18775.2332656908|32711000000.0|37.5|22.6|7.2|kpn
8325.25356753068|22106000000.0|26.0|17.4|198.9|unknown
8325.25356753068|39186000000.0|34.2|10.3|18.8|unknown
20458.1292220559|17838000000.0|48.0|23.6|38.8|vodafone
20458.1292220559|72875000000.0|35.5|32.2|218.9|vodafone
9770.52062459292|19645000000.0|26.2|23.4|218.9|kpn
9770.52062459292|72875000000.0|43.5|32.2|38.9|kpn
1460.80922170951|38570000000.0|26.0|8.0|244.4|vodafone
1460.80922170951|37310000000.0|34.0|4.0|64.4|vodafone
8340.65693500979|82875000000.0|23.0|32.2|158.8|kpn
8340.65693500979|18635000000.0|36.5|17.4|338.8|kpn
664.354008760694|31899000000.0|26.0|1.6|248.4|t-mobile
664.354008760694|32711000000.0|47.0|1.6|68.4|t-mobile
1262.76253138928|71875000000.0|26.0|22.9|249.7|t-mobile
1262.76253138928|81875000000.0|46.0|22.9|69.7|t-mobile
646.037862941875|38570000000.0|26.0|6.0|257.8|vodafone
646.037862941875|37310000000.0|29.0|6.0|77.8|vodafone
994.77768663471|38570000000.0|26.0|6.0|264.5|vodafone
994.77768663471|22526000000.0|30.0|25.6|84.5|vodafone
4443.94660163216|37912000000.0|25.0|4.4|269.7|vodafone
4443.94660163216|71875000000.0|15.0|22.9|89.7|vodafone
6176.28105273466|74000000000.0|39.0|27.9|112.1|vodafone
6176.28105273466|22526000000.0|26.0|20.2|292.2|vodafone
13804.9425838717|17865000000.0|40.0|23.6|113.9|vodafone
13804.9425838717|18875000000.0|26.0|23.6|294.0|vodafone
6530.72415387861|22526000000.0|26.0|20.2|31.2|vodafone
6530.72415387861|23534000000.0|32.0|20.2|211.2|vodafone
2885.78270588452|38570000000.0|26.0|16.0|318.9|vodafone
2885.78270588452|37310000000.0|19.0|16.0|138.8|vodafone
4118.37647303901|39242000000.0|26.3|18.3|240.3|t-mobile
4118.37647303901|37982000000.0|20.0|18.3|60.3|t-mobile
3637.85854774155|38682000000.0|41.0|20.0|148.8|vodafone
3637.85854774155|37422000000.0|26.0|20.0|328.8|vodafone
984.732647244468|37310000000.0|36.0|1.0|175.9|vodafone
984.732647244468|18140000000.0|1.0|8.0|355.9|vodafone
22476.030493219|19150000000.0|26.5|26.1|221.8|t-mobile
22476.030493219|18140000000.0|40.0|26.1|41.7|t-mobile
9786.84024615491|23366000000.0|26.6|19.2|257.5|t-mobile
9786.84024615491|22358000000.0|18.0|24.4|77.4|t-mobile
1421.05166123681|37100000000.0|15.0|3.0|63.4|vodafone
1421.05166123681|38360000000.0|47.0|3.0|243.4|vodafone
2532.88924122439|37310000000.0|26.0|13.0|67.2|vodafone
2532.88924122439|38570000000.0|17.0|13.0|247.2|vodafone
5451.0914122244|23254000000.0|30.0|24.2|81.0|vodafone
5451.0914122244|71500000000.0|27.0|34.9|261.1|vodafone
1163.20184982138|72250000000.0|26.8|11.7|195.1|t-mobile
1163.20184982138|32711000000.0|15.0|-3.5|15.1|t-mobile
5492.48210377912|38626000000.0|67.0|24.1|92.7|unknown
5492.48210377912|23450000000.0|29.0|16.2|272.7|unknown
2559.78201781912|71500000000.0|15.0|13.7|95.4|kpn
2559.78201781912|81500000000.0|32.9|13.7|275.4|kpn
2705.34547936315|73000000000.0|27.0|25.9|100.9|kpn
2705.34547936315|83000000000.0|62.0|32.9|280.9|kpn
2656.24382510521|38570000000.0|27.0|14.0|105.2|vodafone
2656.24382510521|37310000000.0|34.0|14.0|285.2|vodafone
6652.39512289878|31899000000.0|38.0|20.6|290.9|vodafone
6652.39512289878|18140000000.0|28.0|26.0|110.9|vodafone
5507.20276480132|81875000000.0|33.0|22.9|115.2|t-mobile
5507.20276480132|37982000000.0|15.0|23.3|295.2|t-mobile
8572.77498535149|23534000000.0|27.0|20.2|124.8|vodafone
8572.77498535149|22526000000.0|25.0|25.3|304.9|vodafone
6406.02330851277|31899000000.0|27.0|21.6|143.6|t-mobile
6406.02330851277|32711000000.0|40.0|21.6|323.6|t-mobile
1744.10588165653|32711000000.0|27.0|6.6|173.4|t-mobile
1744.10588165653|31899000000.0|18.0|6.6|353.4|t-mobile
6621.98742318521|23254000000.0|153.0|15.5|199.6|vodafone
6621.98742318521|23534000000.0|34.0|19.2|19.6|vodafone
7760.54497957007|23254000000.0|29.0|23.1|75.3|N/A
3278.65381212167|32711000000.0|18.0|12.6|46.5|t-mobile
3278.65381212167|75750000000.0|36.0|32.2|226.6|t-mobile
2484.3423062017|38570000000.0|27.0|13.0|22.8|vodafone
2484.3423062017|37310000000.0|19.0|13.0|202.9|vodafone
7230.95892595787|23450000000.0|27.0|19.2|243.5|vodafone
7230.95892595787|22442000000.0|35.0|19.2|63.5|vodafone
6163.69723575784|39242000000.0|27.0|24.3|254.6|t-mobile
